B:7,II
G:maj,bVII
A:maj,I
A:maj/7,I
F#:min,VI
B:maj,II
G:maj,bVII
G:maj,bVII
F#:min,VI
F#:min,VI
A:maj,I
A:maj,I
E:maj,V
E:maj,V
F#:min,VI
F#:min,VI
D:maj,IV
D:maj,IV
A:maj,I
A:maj,I
E:maj,V
E:maj,V
F#:min,VI
F#:min,VI
D:maj,IV
D:maj,IV
A:maj,I
A:maj,I
A:maj,I
A:maj/7,I
F#:min,VI
F#:min,VI
F#:min,VI
F#:min7/b7,VI
D:maj,IV
D:maj,IV
D:maj,IV
D:maj/7,IV
A:maj,I
A:maj,I
A:maj,I
A:maj/7,I
F#:min,VI
B:7,II
G:maj,bVII
A:maj,I
A:maj/7,I
F#:min,VI
B:maj,II
G:maj,bVII
G:maj,bVII
F#:min,VI
F#:min,VI
A:maj,I
A:maj,I
E:maj,V
E:maj,V
F#:min,VI
F#:min,VI
D:maj,IV
D:maj,IV
A:maj,I
A:maj,I
E:maj,V
E:maj,V
F#:min,VI
F#:min,VI
D:maj,IV
D:maj,IV
A:maj,I
A:maj,I
E:maj,V
E:maj,V
F#:min,VI
F#:min,VI
D:maj,IV
D:maj,IV
A:maj,I
A:maj,I
E:maj,V
E:maj,V
F#:min,VI
F#:min,VI
D:maj,IV
D:maj,IV
A:maj,I
A:maj,I
E:maj,V
E:maj,V
F#:min,VI
F#:min,VI
D:maj,IV
D:maj,IV
A:maj,I
A:maj,I
A:maj,I
A:maj/7,I
F#:min,VI
F#:min,VI
F#:min,VI
F#:min7/b7,VI
D:maj,IV
D:maj,IV
D:maj,IV
D:maj/7,IV
A:maj,I
A:maj,I
A:maj,I
A:maj/7,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
G:maj,bVII
D:maj,IV
A:maj,I
A:maj,I

F:maj7,IV
F:maj7,IV
D:min7,II
G:sus4(b7),V
C:maj,I
C:maj,I
F:maj7,IV
F:maj7,IV
G:sus4(b7),V
G:sus4(b7),V
F:maj7,IV
F:maj7,IV
G:sus4(b7),V
G:7,V
C:maj7,I
C:maj7,I
C:min7,I
C:min7,I
C:maj7,I
C:maj7,I
C:min7,I
C:min7,I
C:maj7,I
C:maj7,I
C:min7,I
C:7,I
F:maj7,IV
F:maj7,IV
D:min7,II
G:sus4(b7),V
C:maj,I
C:maj,I
C:min7,I
C:min7,I
D:maj/b7,II
Db:maj7/7,bII
C:maj,I
C:maj,I
F:maj7,IV
F:maj7,IV
G:sus4(b7),V
G:sus4(b7),V
F:maj7,IV
F:maj7,IV
G:sus4(b7),V
G:7,V
C:maj7,I
C:maj7,I
C:min7,I
C:min7,I
C:maj7,I
C:maj7,I
C:min7,I
C:min7,I
C:maj7,I
C:maj7,I
C:min7,I
C:7,I
F:maj7,IV
F:maj7,IV
D:min7,II
G:sus4(b7),V
C:maj,I
C:maj,I
C:min7,I
C:min7,I
D:maj/b7,II
Db:maj7/7,bII
C:maj,I
C:maj,I
C:maj,I
C:maj,I
C:min7,I
C:min7,I
D:maj/b7,II
Db:maj7/7,bII
C:maj,I
C:maj,I
F:maj7,IV
F:maj7,IV
D:min7,II
G:sus4(b7),V
C:maj,I
C:maj,I
C:min7,I
C:min7,I
D:maj/b7,II
Db:maj7/7,bII
C:maj,I
C:maj,I
C:maj,I
C:maj,I
C:min7,I
C:min7,I

Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
D:min,VI
A:min,III
Bb:maj,IV
F:maj,I
F:maj,I
C:maj,V
D:min,VI
A:min,III
Bb:maj,IV
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
D:min,VI
A:min,III
Bb:maj,IV
F:maj,I
F:maj,I
C:maj,V
D:min,VI
A:min,III
Bb:maj,IV
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
Ab:maj,bIII
Db:maj,bVI
C:maj,V
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
Bb:maj,IV
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V
F:maj,I
C:maj,V

C:maj,V
A:min,III
D:min7,VI
G:7,II
C:maj,V
A:7,III
D:min7,VI
G:9,II
C:maj7,V
B:aug,bV
C:maj,V
Eb:dim,bVII
Eb:dim,bVII
F:maj7,I
F:maj7,I
D:7,VI
D:sus4(b7)/9,VI
D:hdim7/b3,VI
D:7/3,VI
Bb:maj,IV
Bb:min,IV
F:maj,I
C:min6,V
D:7,VI
G:9,II
G:9,II
F#:7,bII
G:7,II
G:7,II
C:maj7,V
B:aug,bV
C:maj,V
Eb:dim,bVII
Eb:dim,bVII
F:maj7,I
F:maj7,I
D:7,VI
D:sus4(b7)/9,VI
D:hdim7/b3,VI
D:7/3,VI
Bb:maj,IV
Bb:min,IV
F:maj,I
C:min6,V
D:7,VI
G:9,II
"C:sus4(b7,9)",V
C:7,V
F:maj7,I
D:9,VI
G:7,II
C:7,V
F:maj,I
F:maj,I

F:maj,bVII
Eb:maj,bVI
D:maj(9),V
Eb:maj,bVI
D:maj,V
C:min7,IV
C:min7,IV
Bb:maj/3,bIII
Eb:maj,bVI
F:maj,bVII
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
F:maj,bVII
Eb:maj7,bVI
D:7,V
Eb:maj7,bVI
F:maj,bVII
G:min7,I
G:min7,I
C:min7,IV
F:7,bVII
Bb:maj7,bIII
G:min7,I
C:min7,IV
D:7,V
G:min,I
C:min7,IV
F:7,bVII
Bb:maj7,bIII
G:min7,I
C:min7,IV
D:7,V
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
F:maj,bVII
Eb:maj,bVI
D:maj(9),V
Eb:maj,bVI
D:maj,V
C:min7,IV
C:min7,IV
Bb:maj/3,bIII
Eb:maj,bVI
F:maj,bVII
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
F:maj,bVII
Eb:maj7,bVI
D:7,V
Eb:maj7,bVI
F:maj,bVII
G:min7,I
G:min7,I
C:min7,IV
F:7,bVII
Bb:maj7,bIII
G:min7,I
C:min7,IV
D:7,V
G:min,I
C:min7,IV
F:7,bVII
Bb:maj7,bIII
G:min7,I
C:min7,IV
D:7,V
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
C:min7,IV
F:7,bVII
Bb:maj7,bIII
G:min7,I
C:min7,IV
D:7,V
G:min,I
C:min7,IV
F:7,bVII
Bb:maj7,bIII
G:min7,I
C:min7,IV
D:7,V
D:7,V
G:1,I
G:1,I
G:1,I
G:1,I
G:1,I
G:1,I
G:1,I
G:1,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I
G:min7,I

A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
D:maj,IV
D:maj,IV
C:5,bIII
A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
D:maj,IV
D:maj,IV
C:5,bIII
A:maj,I
A:maj,I
D:maj,IV
A:maj,I
E:7,V
A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
D:maj,IV
D:maj,IV
C:5,bIII
A:maj,I
A:maj,I
D:maj,IV
A:maj,I
E:7,V
A:maj,I
A:maj,I
A:maj,I
A:maj,I
A:maj,I
D:maj,IV
D:maj,IV
C:5,bIII
A:maj,I
A:maj,I
D:maj,IV
A:maj,I
E:7,V
A:maj,I
A:maj,I
A:maj,I

D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
B:maj,IV
B:maj,IV
C#:maj,V
D:maj,bVI
D:maj,bVI
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min7,I
B:maj/5,IV
G#:maj,II
G#:maj,II
E:maj,bVII
E:maj,bVII
B:maj,IV
B:maj,IV
B:maj,IV
B:maj,IV
C#:maj,V
C#:maj,V
C#:maj,V
C#:maj,V
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min,I
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min,I
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min,I
F#:min,I
E:maj,bVII
B:maj,IV
B:maj,IV
B:maj,IV
B:maj,IV
B:maj,IV
B:maj,IV
C#:maj,V
C#:maj,V
C#:maj,V
C#:maj,V
B:maj,IV
B:maj,IV
B:maj,IV
B:maj,IV
C#:maj,V
C#:maj,V
C#:maj,V
C#:maj,V
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
F:min,VII
Bb:min/5,III
F:min,VII
F:min,VII
Bb:min/5,III
F:min,VII
F:min,VII
Bb:min/5,III
F:min,VII
F:min,VII
Bb:min/5,III
F:min,VII
F:min,VII
Bb:min/5,III
F:min,VII
F:min,VII
Bb:min/5,III
F:min,VII
F:min,VII
Bb:min/5,III
F:min,VII
F:min,VII
Bb:min/5,III
F:min,VII
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
D#:min,VI
G#:maj/5,II
D#:min,VI
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min,I
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min,I
F#:min,I
F#:min7,I
B:maj/5,IV
F#:min,I
F#:min,I
F#:min,I
E:maj,bVII
B:maj,IV
B:maj,IV
A:maj,bIII
F#:maj,I

D:maj,I
D:maj,I
D:maj,I
D:maj,I
D:maj,I
D:maj,I
D:maj,I
D:maj,I
E:min,II
E:min,II
E:min,II
E:min,II
E:min,II
E:min,II
D:maj,I
D:maj,I
D:maj,I
D:maj,I
D:maj,I
D:maj,I
E:min,II
E:min,II
E:min,II
E:min,II
E:min,II
E:min,II
D:maj,I
D:maj,I
Bb:maj,bVI
Bb:maj,bVI
Bb:maj,bVI
Bb:maj,bVI
Bb:maj,bVI
Bb:maj,bVI
F:7,bIII
F:7,bIII
F:7,bIII
F:7,bIII
Bb:maj,bVI
Bb:maj,bVI
D:maj,I
D:maj,I
D:maj,I
D:maj,I
E:min,II
E:min,II
E:min,II
E:min,II
E:min,II
E:min,II
D:maj,I
D:maj,I
D:maj,I
D:maj,I
D:maj,I
D:maj,I
E:min,II
E:min,II
E:min,II
E:min,II
E:min,II
E:min,II
D:maj,I
D:maj,I

A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
B:min,VI
G:maj,IV
B:min,VI
G:maj,IV
B:min,VI
G:maj,IV
F#:min,III
G:maj,IV
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
B:min/11,VI
B:min/11,VI
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
A:5(b7),V
B:min,VI
G:maj,IV
B:min,VI
G:maj,IV
B:min,VI
G:maj,IV
F#:min,III
G:maj,IV
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
B:min/11,VI
B:min/11,VI
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
B:min/11,VI
B:min/11,VI
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
A:11,V
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
B:min/11,VI
B:min/11,VI
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
B:min/11,VI
B:min/11,VI
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I
A:maj,V
G:maj,IV
A:maj/3,V
D:maj,I

B:maj,I
B:maj7,I
C#:min7,II
F#:sus4(b7),V
B:maj,I
B:7,I
E:maj,IV
F#:maj,V
E:maj,IV
F#:maj,V
B:maj,I
F#:maj,V
B:maj,I
B:7,I
E:maj,IV
F#:maj,V
E:maj,IV
F#:maj,V
B:maj,I
F#:maj,V
B:maj,I
B:7,I
E:maj,IV
E:maj,IV
F#:maj,V
F#:maj,V
E:maj,IV
F#:maj,V
B:maj,I
B:7,I
E:maj,IV
E:min,IV
B:maj,I
B:maj,I
F#:maj,V
B:maj,I
F#:maj,V
B:maj,I
B:7,I
E:maj,IV
F#:maj,V
E:maj,IV
F#:maj,V
B:maj,I
F#:maj,V
B:maj,I
B:7,I
E:maj,IV
F#:maj,V
E:maj,IV
F#:maj,V
B:maj,I
F#:maj,V
B:maj,I
B:7,I
E:maj,IV
E:maj,IV
F#:maj,V
F#:maj,V
E:maj,IV
F#:maj,V
B:maj,I
B:7,I
E:maj,IV
E:min,IV
B:maj,I
B:maj,I
F#:maj,V
B:maj,I
F#:maj,V
B:maj,I
B:maj,I
E:maj,IV
E:maj,IV
F#:maj,V
F#:maj,V
E:maj,IV
F#:maj,V
B:maj,I
B:7,I
E:maj,IV
E:min,IV
B:maj,I
B:maj,I
F#:maj,V
B:maj,I
G:maj,bVI
C:maj,bII
C:maj,bII
F:maj,bV
F:maj,bV
G:maj,bVI
G:maj,bVI
F:maj,bV
G:maj,bVI
C:maj,bII
C:7,bII
F:maj,bV
F:min,bV
C:maj,bII
C:maj,bII
G:maj,bVI
G:maj,bVI
C:maj,bII
F:maj,bV
C:maj/3,bII
D:min,bIII
C:maj,bII
C:maj,bII
C:maj,bII
C:maj,bII
C:maj,bII
C:maj,bII
F:maj,bV
F:maj,bV
G:maj,bVI
G:maj,bVI
F:maj,bV
G:maj,bVI
C:maj,bII
C:7,bII
F:maj,bV
F:min,bV
C:maj,bII
C:maj,bII
G:maj,bVI
C:maj,bII
A:maj,bVII
D:7,bIII
D:7,bIII
G:7,bVI
G:7,bVI
A:7,bVII
A:7,bVII
G:maj,bVI
A:maj,bVII
D:maj,bIII
D:maj,bIII

C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
G:sus4,V
G:sus4,V
F:maj,IV
F:maj,IV
G:sus4,V
G:sus4,V
F:maj,IV
F:maj,IV
G:sus4,V
G:sus4,V
A:min,VI
A:min,VI
D:min,II
D:min,II
G:maj,V
G:maj/b7,V
G:maj/13,V
G:maj/5,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
G:sus4,V
G:sus4,V
F:maj,IV
F:maj,IV
G:sus4,V
G:sus4,V
F:maj,IV
F:maj,IV
G:sus4,V
G:sus4,V
A:min,VI
A:min,VI
D:min,II
D:min,II
G:maj,V
G:maj/b7,V
G:maj/13,V
G:maj/5,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
Eb:maj,bIII
Eb:maj7,bIII
Eb:maj6,bIII
Eb:maj,bIII
C:maj,I
C:maj,I
Eb:maj,bIII
Eb:maj7,bIII
Eb:maj6,bIII
Eb:maj,bIII
"G:sus4(b7,9,13)",V
G:7,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
C:maj,I
D:maj,II
F:maj,IV
G:sus4,V
C:maj,I
D:maj,II
F:maj,IV

D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
A:maj,V
A:maj,V
A:maj,V
A:maj,V
D:maj,I
C:maj,bVII
G:maj,IV
D:maj,I
C:maj,bVII
A:maj,V
D:maj,I
F#:min,III
G:maj,IV
D:maj,I
D:maj,I
F#:min,III
G:maj,IV
A:maj,V
D:maj,I
F#:min,III
G:maj,IV
A:maj,V
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
A:maj,V
A:maj,V
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
A:maj,V
A:maj,V
A:maj,V
A:maj,V
D:maj,I
C:maj,bVII
G:maj,IV
D:maj,I
C:maj,bVII
A:maj,V
D:maj,I
F#:min,III
G:maj,IV
D:maj,I
D:maj,I
F#:min,III
G:maj,IV
A:maj,V
D:maj,I
F#:min,III
G:maj,IV
A:maj,V
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
A:maj,V
A:maj,V
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
A:maj,V
A:maj,V
A:maj,V
A:maj,V
D:maj,I
C:maj,bVII
G:maj,IV
D:maj,I
C:maj,bVII
A:maj,V
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV
D:maj,I
G:maj,IV

Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I
Ab:7(#9),I

G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:1,bVII
D:1,I
G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:1,bVII
D:1,I
D:min,I
G:min/5,IV
A:7/11,V
D:min,I
B:dim/b3,VI
G:sus4/5,IV
A:7/11,V
D:maj,I
D:min,I
G:min/5,IV
A:7/11,V
D:min,I
B:dim/b3,VI
G:sus4/5,IV
A:7/11,V
D:maj,I
G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:maj,bVII
D:maj,I
G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:maj,bVII
D:maj,I
G:min,IV
C:maj,bVII
C#:dim,VII
D:min,I
D:min,I
C:maj,bVII
Bb:maj,bVI
F:maj/3,bIII
G:7,IV
A:7/5,V
A:7/3,V
D:min,I
C:maj,bVII
Bb:maj,bVI
G:min,IV
A:sus4/5,V
A:maj/3,V
D:min,I
G:min/5,IV
A:7/11,V
D:min,I
B:dim/b3,VI
G:sus4/5,IV
A:7/11,V
D:maj,I
D:min,I
G:min/5,IV
A:7/11,V
D:min,I
B:dim/b3,VI
G:sus4/5,IV
A:7/11,V
D:maj,I
G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:maj,bVII
D:maj,I
G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:maj,bVII
D:maj,I
G:min,IV
C:maj,bVII
C#:dim,VII
D:min,I
D:min,I
C:maj,bVII
Bb:maj,bVI
F:maj/3,bIII
G:7,IV
A:7/5,V
A:7/3,V
D:min,I
C:maj,bVII
Bb:maj,bVI
G:min,IV
A:sus4/5,V
A:maj/3,V
D:min,I
G:min/5,IV
A:7/11,V
D:min,I
B:dim/b3,VI
G:sus4/5,IV
A:7/11,V
D:maj,I
D:min,I
G:min/5,IV
A:7/11,V
D:min,I
B:dim/b3,VI
G:sus4/5,IV
A:7/11,V
D:maj,I
G:maj(9),IV
G:maj(9),IV
D:maj7/3,I
D:maj7/3,I
G:maj(9),IV
G:maj(9),IV
D:maj7/3,I
D:maj7/3,I
F:maj,bIII
F:maj,bIII
E:min,II
E:min,II
Eb:aug,bII
Eb:aug,bII
D:maj,I
D:maj,I
G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:1,bVII
D:1,I
G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:1,bVII
D:1,I
G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:maj,bVII
D:maj,I
G:5,IV
G:5,IV
D:5,I
C:maj/9,bVII
D:maj,I
C:maj,bVII
D:maj,I
G:min,IV
C:maj,bVII
C#:dim,VII
D:min,I
D:min,I
C:maj,bVII
Bb:maj,bVI
F:maj/3,bIII
G:7,IV
A:7/5,V
A:7/3,V
D:min,I
C:maj,bVII
Bb:maj,bVI
G:min,IV
A:sus4/5,V
A:maj/3,V
D:min,I
G:min/5,IV
A:7/11,V
D:min,I
B:dim/b3,VI
G:sus4/5,IV
A:7/11,V
D:maj,I
D:min,I
G:min/5,IV
A:7/11,V
D:min,I
B:dim/b3,VI
G:sus4/5,IV
A:7/11,V
D:maj,I
G:maj(9),IV
G:maj(9),IV
D:maj7/3,I
D:maj7/3,I
G:maj(9),IV
G:maj(9),IV
D:maj7/3,I
D:maj7/3,I
F:maj,bIII
F:maj,bIII
E:min,II
E:min,II
Eb:aug,bII
Eb:aug,bII
D:maj,I
D:maj,I
G:1,IV
G:1,IV
D:1,I
D:1,I
G:1,IV
G:1,IV
D:1,I
D:1,I
G:min,IV
C:maj,bVII
C#:dim,VII
D:min,I
D:min,I
